,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Sr.No,Roundÿ??,Instituteÿ??,Programÿ??,Streamÿ??,Quotaÿ??,Categoryÿ??,Seat Genderÿ??,Opening Rankÿ??,Closing Rankÿ??,Remarkÿ??
1118,Round 1,"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Computer Science & Engineering (FW),B.E./B. Tech (Lateral Entry),Home State,OPEN(TF),Both Male and Female Seats,179948,179948,Fresh Only
1119,Round 1,"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,191491,211914,Fresh Only
1120,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,114591,114591,Fresh Only
1121,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,29343,29343,Fresh Only
1122,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,31020,57949,Fresh Only
1123,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,79529,79529,Fresh Only
1124,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Information Technology,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,94956,94956,Fresh Only
1125,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,44276,44276,Fresh Only
1126,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,43179,43179,Fresh Only
1127,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,77116,77116,Fresh Only
1128,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,170942,170942,Fresh Only
1129,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,203212,203212,Fresh Only
1130,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,74833,90935,Fresh Only
1131,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,220738,220738,Fresh Only
1132,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,118626,153165,Fresh Only
1133,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,EWS(OPEN),Both Male and Female Seats,140713,140713,Fresh Only
1134,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,57452,57452,Fresh Only
1135,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,100478,111742,Fresh Only
1136,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,SC(Girl),Female Seats,206516,206516,Fresh Only
1137,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,132842,132842,Fresh Only
1138,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,20337,20337,Fresh Only
1139,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,100997,100997,Fresh Only
1140,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Information Technology,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,42419,42419,Fresh Only
1141,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,86661,209989,Fresh Only
1142,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science & Engineering (FW),B.E./B. Tech (Lateral Entry),Home State,OPEN(TF),Both Male and Female Seats,189365,189365,Fresh Only
1143,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,185421,185421,Fresh Only
1144,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",BBA,BBA/BMS,Home State,EWS(GL),Female Seats,442617,442617,Fresh Only
1145,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",BBA,BBA/BMS,Home State,OPEN(GIRL),Female Seats,207539,400617,Fresh Only
1146,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",BBA,BBA/BMS,Home State,OPEN,Both Male and Female Seats,67394,447508,Fresh Only
1147,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",BCA,BCA,Home State,OPEN(GIRL),Female Seats,266272,507360,Fresh Only
1148,Round 1,"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",BCA,BCA,Home State,OPEN,Both Male and Female Seats,61274,525187,Fresh Only
1149,Round 1,"NEELKANTH INSTITUTE OF TECHNOLOGY,MEERUT",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,155029,155029,Fresh Only
1150,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",BBA,BBA/BMS,Home State,OPEN(GIRL),Female Seats,517948,517948,Fresh Only
1151,Round 1,"NEELKANTH INSTITUTE OF TECHNOLOGY,MEERUT",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,165253,165253,Fresh Only
1152,Round 1,"MODINAGAR INSTITUTE OF TECHNOLOGY,GHAZIABAD",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,67938,67938,Fresh Only
1153,Round 1,"MODINAGAR INSTITUTE OF TECHNOLOGY,GHAZIABAD",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,92588,106231,Fresh Only
1154,Round 1,"MODINAGAR INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,130817,130817,Fresh Only
1155,Round 1,"MODINAGAR INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,71220,102174,Fresh Only
1156,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,EWS(OPEN),Both Male and Female Seats,104623,104623,Fresh Only
1157,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,42209,42209,Fresh Only
1158,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,148018,148018,Fresh Only
1159,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,47128,47128,Fresh Only
1160,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,BC(Girl),Female Seats,130818,130818,Fresh Only
1161,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,97521,97521,Fresh Only
1162,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,22418,144803,Fresh Only
1163,Round 1,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,178610,178610,Fresh Only
1164,Round 1,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,88728,88728,Fresh Only
1165,Round 1,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,224269,224269,Fresh Only
1166,Round 1,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,241542,241542,Fresh Only
1167,Round 1,"SARASWATI HIGHER EDUCATION & TECHNICAL COLLEGE OF ENGINEERING,VARANASI",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,174354,174354,Fresh Only
1168,Round 1,"SARASWATI HIGHER EDUCATION & TECHNICAL COLLEGE OF ENGINEERING,VARANASI",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,105738,105738,Fresh Only
1169,Round 1,"GOEL INSTITUTE OF PHARMACY & SCIENCES,LUCKNOW",Bachelor of Pharmacy,B. Pharma (Lateral Entry),Home State,OPEN,Both Male and Female Seats,588402,588402,Fresh Only
1170,Round 1,"VARANASI COLLEGE OF PHARMACY,VARANASI",Bachelor of Pharmacy,B. Pharma (Lateral Entry),Home State,OPEN,Both Male and Female Seats,502034,502034,Fresh Only
1171,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,94029,94029,Fresh Only
1172,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,39214,79163,Fresh Only
1173,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,SC(Girl),Female Seats,105194,105194,Fresh Only
1174,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,60807,69809,Fresh Only
1175,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,193834,193834,Fresh Only
1176,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,204286,204286,Fresh Only
1177,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,46188,46188,Fresh Only
1178,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,169539,169539,Fresh Only
1179,Round 1,"HMFA MEMORIAL INSTITUTE OF ENGINEERING & TECHNOLOGY,ALLAHABAD",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,67172,67172,Fresh Only
1180,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,69754,69754,Fresh Only
1181,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,59639,60766,Fresh Only
1182,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,139797,139797,Fresh Only
1183,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,89462,94254,Fresh Only
1184,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,159471,159471,Fresh Only
1185,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,BC(Girl),Female Seats,114533,114533,Fresh Only
1186,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,200461,200461,Fresh Only
1187,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,111693,111693,Fresh Only
1188,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,124533,167200,Fresh Only
1189,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,SC(Girl),Female Seats,226734,226734,Fresh Only
1190,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,228512,228512,Fresh Only
1191,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,163503,163503,Fresh Only
1192,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC(Girl),Female Seats,136565,136565,Fresh Only
1193,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,147077,147077,Fresh Only
1194,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,64656,64656,Fresh Only
1195,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,22338,66283,Fresh Only
1196,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,151579,151579,Fresh Only
1197,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,131012,152146,Fresh Only
1198,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,108683,112829,Fresh Only
1199,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,125228,125228,Fresh Only
1200,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,205436,205436,Fresh Only
1201,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,203955,203955,Fresh Only
1202,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,156150,170872,Fresh Only
1203,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,BC(Girl),Female Seats,182029,182029,Fresh Only
1204,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,116960,145406,Fresh Only
1205,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,129687,189732,Fresh Only
1206,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electronics & Communication,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,109751,109751,Fresh Only
1207,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science & Engineering (Artificial Intelligence),B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,160370,160370,Fresh Only
1208,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,196747,196747,Fresh Only
1209,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,41418,53653,Fresh Only
1210,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,138067,138067,Fresh Only
1211,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,228983,228983,Fresh Only
1212,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,130799,130799,Fresh Only
1213,Round 1,"SRM BUSINESS SCHOOL,LUCKNOW",MBA(Integrated),M.B.A. (INTEGRATED),Home State,SC(Girl),Female Seats,347430,347430,Fresh Only
1214,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,116826,204653,Fresh Only
1215,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Computer Science And Engineering(Internet Of Things),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,195897,195897,Fresh Only
1216,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,47651,47651,Fresh Only
1217,Round 1,"MEERUT INTERNATIONAL INSTITUTE OF TECHNOLOGY,MEERUT",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,216497,242931,Fresh Only
1218,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,209362,209362,Fresh Only
1219,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,89440,89440,Fresh Only
1220,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,157969,211278,Fresh Only
1221,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,139258,139258,Fresh Only
1222,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,70359,96392,Fresh Only
1223,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",BBA,BBA/BMS,Home State,OPEN,Both Male and Female Seats,510436,510436,Fresh Only
1224,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",BCA,BCA,Home State,OPEN(GIRL),Female Seats,151634,243964,Fresh Only
1225,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",BCA,BCA,Home State,OPEN,Both Male and Female Seats,130918,520532,Fresh Only
1226,Round 1,"MAHARANA INSTITUTE OF TECH. & SCIENCES,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,87140,160737,Fresh Only
1227,Round 1,"MAHARANA INSTITUTE OF TECH. & SCIENCES,LUCKNOW",Computer Science & Engineering (Artificial Intelligence),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,65202,65202,Fresh Only
1228,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,56033,56033,Fresh Only
1229,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,EWS(OPEN),Both Male and Female Seats,108139,108139,Fresh Only
1230,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,63432,63432,Fresh Only
1231,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Electrical Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,89272,89272,Fresh Only
1232,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Mechanical Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,68291,68291,Fresh Only
1233,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,45800,204685,Fresh Only
1234,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,205850,205850,Fresh Only
1235,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Computer Science & Engineering (Artificial Intelligence & Machine Learning),B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,107480,199893,Fresh Only
1236,Round 1,"SRI RAMMURTI SMARAK COLLEGE OF ENGINEERING TECHNOLOGY & RESEARCH,BAREILLY",BCA,BCA,Home State,OPEN,Both Male and Female Seats,552026,552026,Fresh Only
1237,Round 1,"HIMALAYAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,70486,160023,Fresh Only
1238,Round 1,"HIMALAYAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Electrical & Electronics Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,206942,206942,Fresh Only
1239,Round 1,"HIMALAYAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN(GIRL),Female Seats,99827,99827,Fresh Only
1240,Round 1,"HIMALAYAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,OPEN,Both Male and Female Seats,85283,85283,Fresh Only
1241,Round 1,"HIMALAYAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Computer Science & Engineering,B.E./B. Tech (Lateral Entry),Home State,SC,Both Male and Female Seats,141205,141205,Fresh Only
1242,Round 1,"MADHU VACHASPATI INSTITUTE OF ENGINEERING & TECHNOLOGY,KAUSHAMBI",Civil Engineering,B.E./B. Tech (Lateral Entry),Home State,BC,Both Male and Female Seats,100672,154248,Fresh Only
